Date,BAH,AXP,APPF,ACLX,COF,NFLX,ALLY,AYI,EXP,CL,LDOS,DBRG,PSX,PAA,RGEN,PAGP,AMZN,SYF,KKR,BRK-B,LLYVA,ET,CSX,USM,SWTX,NRG,BRK-A,DLR,STX,WEX,FLT,TDG,MLI,NBIX,VST,OWL,GD,FCNCA,ARES,MRK,BWXT,VRRM,ROST,TTWO,MPLX,HLT,RSG,WIRE,TJX,BR,BK,APO,DKS,CRBG,VZ,LSXMA,GHC,BPOP,MTG,CTSH,MAIN,PVH,ABCB,META,RGA,FFIV,FTAI,LECO,TXT,CDW,SPXC,ERIE,HQY,GWW,FI,PNFP,REGN,EHC,UBER
2021-10-01,77.58817291259766,168.2471466064453,125.87000274658203,,158.83291625976562,613.1500244140625,47.800594329833984,172.6480712890625,132.72265625,71.07682037353516,94.17945861816406,24.609779357910156,66.20911407470703,8.609794616699219,281.6000061035156,9.218914985656738,164.16299438476562,47.05113983154297,60.1942253112793,275.7099914550781,,8.078642845153809,29.46768569946289,32.0,62.16999816894531,37.344764709472656,414878.0,132.77261352539062,77.1082534790039,182.2899932861328,266.70001220703125,612.3555297851562,19.50220489501953,101.45999908447266,15.774313926696777,14.260720252990723,187.2765350341797,856.7189331054688,69.11666870117188,75.99722290039062,53.210262298583984,14.989999771118164,108.04837036132812,158.5399932861328,23.2491512298584,137.13180541992188,116.97508239746094,94.9311752319336,64.18951416015625,159.44825744628906,48.82756423950195,58.52754211425781,115.38863372802734,,46.61045455932617,47.900001525878906,583.0431518554688,73.19200897216797,14.59427547454834,72.63227081298828,34.556190490722656,105.701904296875,51.42293930053711,343.010009765625,109.41576385498047,201.38999938964844,1231.1300048828125,126.10848236083984,70.85041046142578,180.83912658691406,56.060001373291016,173.4557342529297,66.7699966430664,387.6981201171875,109.77999877929688,93.61146545410156,570.7899780273438,57.07689666748047,47.04999923706055
2021-10-04,78.01063537597656,167.0089874267578,123.62000274658203,,158.4228057861328,603.3499755859375,48.94221496582031,172.826904296875,133.3625946044922,70.58780670166016,94.59512329101562,24.29120635986328,69.07388305664062,8.592928886413574,272.8999938964844,9.244429588317871,159.48899841308594,46.77775192260742,58.81819534301758,273.6400146484375,,8.352072715759277,29.632797241210938,32.20000076293945,58.91999816894531,37.04167175292969,412540.0,133.12957763671875,76.86161041259766,180.89999389648438,261.57000732421875,603.9898681640625,19.74563217163086,100.80000305175781,15.933460235595703,13.876529693603516,186.60574340820312,855.3681030273438,68.02088928222656,77.58438873291016,54.00313949584961,14.84000015258789,107.19246673583984,157.1300048828125,23.642799377441406,137.48915100097656,116.27747344970703,95.73017120361328,63.466773986816406,156.11561584472656,48.762969970703125,55.613929748535156,115.17060852050781,,46.78213119506836,47.7400016784668,585.5218505859375,74.51448059082031,14.603715896606445,71.73487091064453,34.60620880126953,106.97615051269531,51.8007698059082,326.2300109863281,110.0699234008789,196.72999572753906,1221.2099609375,127.6529769897461,69.86292266845703,177.859375,56.4900016784668,172.55331420898438,65.56999969482422,386.7051696777344,108.26000213623047,93.28997802734375,555.4199829101562,56.736968994140625,45.720001220703125
2021-10-05,76.65685272216797,169.040283203125,127.33999633789062,,160.9120330810547,634.8099975585938,49.347293853759766,175.17140197753906,131.6495361328125,69.98593139648438,93.20315551757812,23.255842208862305,70.57014465332031,8.592928886413574,270.3900146484375,9.269940376281738,161.0500030517578,47.28681564331055,60.389408111572266,278.04998779296875,,8.169785499572754,30.526350021362305,31.899999618530273,57.970001220703125,37.5651969909668,418539.0,130.61251831054688,77.78424072265625,180.5399932861328,260.9200134277344,605.180908203125,19.970333099365234,100.18000030517578,16.25175666809082,14.004592895507812,187.2198486328125,854.2655029296875,69.35809326171875,76.18394470214844,55.03776168823242,14.800000190734863,105.35421752929688,162.02000427246094,23.46605682373047,138.72000122070312,117.61456298828125,97.5079574584961,62.74402618408203,157.93081665039062,50.21155548095703,58.22483444213867,111.95692443847656,,46.790714263916016,48.5,592.401611328125,75.02669525146484,14.584835052490234,71.82172393798828,34.589534759521484,107.921875,50.977298736572266,332.9599914550781,111.4825210571289,199.27999877929688,1218.199951171875,129.58360290527344,70.41152954101562,179.3005828857422,57.7599983215332,176.7169952392578,65.2699966430664,391.57269287109375,108.0199966430664,93.18281555175781,550.9000244140625,55.995304107666016,45.61000061035156
2021-10-06,77.07930755615234,167.7247772216797,126.8499984741211,,160.1013641357422,639.0999755859375,49.43016052246094,194.26512145996094,132.31898498535156,70.62541961669922,93.705810546875,24.29120635986328,71.51898193359375,8.373679161071777,267.94000244140625,9.023309707641602,163.10049438476562,46.99457550048828,60.36989212036133,280.2200012207031,,7.805211067199707,31.60443878173828,31.709999084472656,56.0,37.6019287109375,421900.0,132.80921936035156,73.63697052001953,178.52000427246094,260.7900085449219,610.1609497070312,19.759674072265625,102.47000122070312,16.457712173461914,13.675288200378418,188.3535919189453,841.74951171875,70.35171508789062,75.30633544921875,55.84031677246094,14.649999618530273,102.98101806640625,165.44000244140625,23.29735565185547,138.3328857421875,119.66863250732422,98.3768539428711,61.99237823486328,160.37022399902344,50.32228088378906,59.227577209472656,111.48294830322266,,46.807884216308594,48.529998779296875,587.99072265625,75.13844299316406,14.745315551757812,71.75415802001953,34.61454391479492,103.89009094238281,50.53165817260742,333.6400146484375,111.54888916015625,197.61000061035156,1200.1300048828125,129.75735473632812,71.5586166381836,170.9261016845703,57.040000915527344,176.4400177001953,63.56999969482422,398.4553527832031,108.4800033569336,92.68598175048828,546.5700073242188,55.46223831176758,47.0099983215332
2021-10-07,77.7706069946289,169.0047607421875,127.8499984741211,,160.11090087890625,631.8499755859375,48.758079528808594,197.9308624267578,134.79014587402344,71.08622741699219,94.22779846191406,25.56549835205078,72.34922790527344,8.618227005004883,272.1700134277344,9.25293254852295,165.1215057373047,46.77775192260742,61.85327911376953,282.95001220703125,,7.9874982833862305,31.254785537719727,31.979999542236328,56.88999938964844,37.89583969116211,425431.0,131.51866149902344,74.70574188232422,182.24000549316406,263.7799987792969,607.7600708007812,20.171627044677734,103.04000091552734,16.80409049987793,13.8856782913208,191.7372589111328,857.513671875,71.71676635742188,76.50138854980469,56.10139083862305,14.84000015258789,104.9554443359375,170.77000427246094,23.61066246032715,140.12954711914062,121.16073608398438,103.91992950439453,62.61875534057617,162.2142333984375,50.31305694580078,60.15462112426758,113.77706146240234,,46.81657028198242,48.66999816894531,594.53857421875,75.4830551147461,14.87747573852539,72.62262725830078,34.464508056640625,106.51821899414062,51.471378326416016,329.2200012207031,113.10372924804688,202.47999572753906,1209.6199951171875,131.2921905517578,73.11467742919922,172.8054962158203,58.45000076293945,178.79879760742188,64.81999969482422,405.21142578125,109.26000213623047,93.24127197265625,552.02001953125,55.145484924316406,47.90999984741211
2021-10-08,77.5977783203125,169.83865356445312,128.6199951171875,,160.9883270263672,632.6599731445312,48.7949104309082,201.49725341796875,135.0657958984375,71.08622741699219,95.58109283447266,26.680505752563477,74.93115997314453,8.786879539489746,258.7799987792969,9.440032958984375,164.43099975585938,47.08885192871094,63.931983947753906,284.1400146484375,,8.236072540283203,31.769542694091797,31.280000686645508,54.790000915527344,38.01523971557617,427765.0,128.7453155517578,73.01577758789062,180.7100067138672,262.54998779296875,604.0367431640625,20.298019409179688,104.08000183105469,16.75728416442871,14.041183471679688,192.10794067382812,854.48388671875,72.18107604980469,75.27831268310547,55.78229904174805,15.0,104.91654205322266,173.69000244140625,23.86773681640625,140.46702575683594,121.73236846923828,101.34315490722656,62.38746643066406,162.25262451171875,51.521751403808594,61.82900619506836,110.08939361572266,,46.24331283569336,48.38999938964844,588.1370239257812,75.81831359863281,14.93411636352539,72.84456634521484,34.77290725708008,104.2783432006836,51.171051025390625,330.04998779296875,113.45450592041016,200.77000427246094,1211.530029296875,131.02188110351562,71.82794189453125,172.24073791503906,58.75,181.8069305419922,64.66000366210938,406.1849670410156,107.88999938964844,93.93295288085938,550.02001953125,54.89053726196289,47.77000045776367
2021-10-11,77.11770629882812,168.19993591308594,125.37999725341797,,158.4895782470703,627.0399780273438,48.279335021972656,204.46759033203125,132.62420654296875,71.28372192382812,94.4307861328125,26.64068603515625,74.84905242919922,8.84591007232666,253.6999969482422,9.55909538269043,162.31500244140625,46.24983596801758,63.853885650634766,280.92999267578125,,8.22778606414795,31.565582275390625,31.139999389648438,53.29999923706055,37.546817779541016,423000.0,127.89407348632812,74.56871795654297,176.14999389648438,254.97000122070312,597.5467529296875,19.965648651123047,103.81999969482422,16.448347091674805,13.940561294555664,192.8302764892578,841.8489379882812,71.02960205078125,74.62478637695312,56.18841552734375,14.760000228881836,102.65033721923828,170.72000122070312,24.34975242614746,141.7971649169922,122.21683502197266,102.85127258300781,60.72997283935547,161.66680908203125,51.22650146484375,61.88576126098633,107.37816619873047,,45.322608947753906,48.5,581.5598754882812,75.45509338378906,14.952996253967285,72.74805450439453,34.67287063598633,103.6810531616211,50.85135269165039,325.45001220703125,111.91865539550781,202.3000030517578,1209.050048828125,128.67620849609375,70.9701156616211,169.99131774902344,58.68000030517578,183.73599243164062,64.55999755859375,402.91400146484375,103.7699966430664,93.5822525024414,546.260009765625,53.028663635253906,46.290000915527344
2021-10-12,76.9928970336914,169.60594177246094,124.81999969482422,,159.89154052734375,624.9400024414062,48.721256256103516,205.74911499023438,134.97720336914062,71.16146087646484,94.9817886352539,26.680505752563477,75.3873291015625,8.913370132446289,251.02999877929688,9.576106071472168,162.3665008544922,46.843746185302734,63.71726608276367,278.6199951171875,,8.202927589416504,31.20622444152832,31.170000076293945,56.209999084472656,37.62030029296875,419596.0,129.85279846191406,72.17536926269531,178.17999267578125,255.14999389648438,592.0040283203125,19.984373092651367,104.86000061035156,16.701112747192383,14.09606647491455,193.4670867919922,836.7827758789062,71.15032958984375,74.3073501586914,56.294776916503906,14.710000038146973,103.2922592163086,171.35000610351562,24.205148696899414,143.63352966308594,122.29434204101562,103.61032104492188,60.68178939819336,163.95260620117188,51.21726608276367,62.34929275512695,108.71482849121094,,44.58431625366211,48.97999954223633,578.222412109375,74.8497543334961,14.981315612792969,72.47786712646484,34.88960266113281,106.27928924560547,51.171051025390625,323.7699890136719,113.21749114990234,197.69000244140625,1206.27001953125,127.25716400146484,71.13968658447266,169.0564727783203,58.04999923706055,183.8505859375,64.52999877929688,409.97198486328125,104.30000305175781,94.76102447509766,544.4400024414062,52.41834259033203,46.720001220703125
2021-10-13,77.10810852050781,163.60365295410156,126.16999816894531,,154.59840393066406,629.760009765625,48.260929107666016,204.89476013183594,136.3948974609375,71.5376205444336,94.943115234375,27.07872200012207,74.6939468383789,9.039862632751465,253.00999450683594,9.678159713745117,164.21400451660156,45.62763595581055,64.18570709228516,277.8999938964844,,8.252643585205078,31.64328384399414,31.270000457763672,56.220001220703125,38.53876495361328,418402.0,132.1044158935547,72.68692779541016,184.67999267578125,257.44000244140625,592.7167358398438,19.975011825561523,103.6500015258789,18.545351028442383,14.525992393493652,193.31503295898438,829.8592529296875,71.81891632080078,73.70982360839844,54.34156799316406,14.649999618530273,103.72020721435547,170.60000610351562,24.293516159057617,139.79205322265625,122.61408233642578,103.24077606201172,61.19253158569336,165.83502197265625,51.0142822265625,62.47226333618164,113.70122528076172,,44.6016845703125,48.40999984741211,568.8444213867188,73.57384490966797,15.160676956176758,72.97964477539062,35.381343841552734,107.07569122314453,50.376651763916016,324.5400085449219,112.3547592163086,198.77000427246094,1212.0999755859375,127.875,71.359130859375,169.4557342529297,58.09000015258789,188.17660522460938,63.34000015258789,410.4197082519531,104.33999633789062,99.12547302246094,547.1199951171875,51.80029296875,46.40999984741211
2021-10-14,77.44416809082031,166.30905151367188,130.14999389648438,,158.32745361328125,633.7999877929688,48.99745178222656,207.5191192626953,139.24014282226562,72.03604888916016,96.16107940673828,27.277830123901367,74.95854949951172,9.191649436950684,268.57000732421875,9.848250389099121,164.9929962158203,46.73061752319336,65.20064544677734,281.6400146484375,,8.236072540283203,32.46884536743164,31.399999618530273,61.939998626708984,38.189754486083984,423648.0,136.3330841064453,75.36347198486328,190.41000366210938,261.010009765625,596.2337646484375,20.415054321289062,102.62999725341797,18.320667266845703,14.40707778930664,194.97833251953125,852.8251953125,73.17469787597656,73.13098907470703,54.98941421508789,14.9399995803833,105.17914581298828,169.3800048828125,24.84783363342285,140.53651428222656,124.64875793457031,107.5953369140625,61.809268951416016,171.00204467773438,52.19529724121094,64.1371841430664,112.93335723876953,,45.09677505493164,48.7400016784668,568.9423217773438,73.55522155761719,15.48163890838623,74.73588562011719,35.564701080322266,109.81330108642578,51.13230514526367,328.5299987792969,115.11359405517578,203.67999267578125,1225.0799560546875,131.66867065429688,72.9850082397461,172.8736572265625,59.619998931884766,186.69639587402344,63.619998931884766,416.0660705566406,107.77999877929688,99.49568176269531,555.6199951171875,51.83891677856445,47.279998779296875
2021-10-15,77.7417984008789,170.47866821289062,129.52000427246094,,160.5877685546875,628.2899780273438,50.544158935546875,206.49522399902344,138.94479370117188,71.70689392089844,96.94403839111328,26.799968719482422,74.1009292602539,9.360304832458496,266.9200134277344,9.975817680358887,170.4510040283203,47.30568313598633,64.61510467529297,284.2099914550781,,8.277499198913574,33.1778564453125,31.6200008392334,61.119998931884766,37.859107971191406,427701.0,135.0425262451172,74.89757537841797,192.9199981689453,272.260009765625,599.73193359375,20.298019409179688,104.54000091552734,18.423648834228516,14.535140991210938,197.75367736816406,848.5736083984375,71.25248718261719,73.13098907470703,54.563968658447266,14.970000267028809,105.73353576660156,170.55999755859375,25.000473022460938,143.45486450195312,123.75737762451172,110.55162811279297,62.01164245605469,172.81724548339844,52.73966979980469,63.7777214050293,113.51162719726562,,45.400779724121094,48.93000030517578,560.2738647460938,73.75079345703125,15.45331859588623,76.06751251220703,35.50636291503906,109.51466369628906,50.260398864746094,324.760009765625,114.6301040649414,204.3300018310547,1229.0999755859375,133.9950714111328,73.76303100585938,173.05868530273438,59.58000183105469,185.70323181152344,63.150001525878906,417.6820373535156,109.80000305175781,97.19654846191406,553.239990234375,52.24065399169922,48.36000061035156
